Task_ID,Model,Layer,Compute,Self CPU (us),CPU Total (us),CUDA Total (us),Self CPU Mem (bytes),Self CUDA Mem (bytes),Total Execution Time (us),Total Memory Used (bytes)
heavy_13,PretrainedResNet18,volta_sgemm_64x64_nn,GPU-0-CPU-1,0.0,0.0,0.0,0,0,0.0,0
heavy_13,PretrainedResNet18,resnet18_layer4_0_downsample_0,GPU-0-CPU-1,293.62300000000323,613.8000000000011,0.0,0,0,613.8000000000011,0
heavy_13,PretrainedResNet18,resnet18_layer4_0_downsample_1,GPU-0-CPU-1,807.2529999999933,1125.4459999999963,0.0,0,0,1125.4459999999963,0
heavy_13,PretrainedResNet18,add_6,GPU-0-CPU-1,199.94099999999526,330.0169999999962,0.0,0,0,330.0169999999962,0
heavy_13,PretrainedResNet18,resnet18_layer4_1_conv1,GPU-0-CPU-1,244.64300000001458,609.4990000000071,0.0,0,0,609.4990000000071,0
heavy_13,PretrainedResNet18,resnet18_layer4_1_bn1,GPU-0-CPU-1,206.30599999999322,494.03900000000067,0.0,0,0,494.03900000000067,0
heavy_13,PretrainedResNet18,resnet18_layer4_1_relu_1,GPU-0-CPU-1,234.62799999998606,664.677999999989,0.0,0,0,664.677999999989,0
heavy_13,PretrainedResNet18,resnet18_layer4_1_relu,GPU-0-CPU-1,239.81099999999788,430.0500000000029,0.0,0,0,430.0500000000029,0
heavy_13,PretrainedResNet18,resnet18_layer4_1_conv2,GPU-0-CPU-1,212.29200000000492,623.9150000000081,0.0,0,0,623.9150000000081,0
heavy_13,PretrainedResNet18,resnet18_layer4_1_bn2,GPU-0-CPU-1,203.12900000000445,478.5529999999999,0.0,0,0,478.5529999999999,0
heavy_13,PretrainedResNet18,add_7,GPU-0-CPU-1,127.3650000000016,221.31700000000274,0.0,0,0,221.31700000000274,0
heavy_13,PretrainedResNet18,resnet18_avgpool,GPU-0-CPU-1,184.11999999999534,318.3060000000005,0.0,0,0,318.3060000000005,0
heavy_13,PretrainedResNet18,flatten,GPU-0-CPU-1,107.5260000000053,142.20100000000093,0.0,0,0,142.20100000000093,0
heavy_13,PretrainedResNet18,resnet18_fc,GPU-0-CPU-1,190.28499999999258,417.2909999999938,0.0,0,0,417.2909999999938,0
heavy_13,PretrainedResNet18,cudaDeviceSynchronize,GPU-0-CPU-1,6735.541000000005,6735.541000000005,0.0,0,0,6735.541000000005,0
heavy_13,PretrainedResNet18,"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, 4> >(at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, 4>)",GPU-0-CPU-1,0.0,0.0,0.0,0,0,0.0,0
heavy_13,PretrainedResNet18,"void gemmSN_TN_kernel<float, 128, 16, 2, 4, 10, 11, false, cublasGemvTensorStridedBatched<float const>, cublasGemvTensorStridedBatched<float const>, cublasGemvTensorStridedBatched<float> >(cublasGemmSmallNParams<cublasGemvTensorStridedBatched<float const>, cublasGemvTensorStridedBatched<float const>, cublasGemvTensorStridedBatched<float>, float>)",GPU-0-CPU-1,0.0,0.0,0.0,0,0,0.0,0
heavy_13,PretrainedResNet18,forward_pass,GPU-0-CPU-1,33144.29900000004,55418.546000000024,0.0,0,0,55418.546000000024,0
heavy_13,PretrainedResNet18,[memory],GPU-0-CPU-1,0.0,0.0,0.0,0,0,0.0,0
heavy_13,PretrainedResNet18,cudaMemcpyAsync,GPU-0-CPU-1,3547.6919999999973,3547.6919999999973,0.0,0,0,3547.6919999999973,0
heavy_13,PretrainedResNet18,Memcpy HtoD (Pageable -> Device),GPU-0-CPU-1,0.0,0.0,0.0,0,0,0.0,0
heavy_13,PretrainedResNet18,ProfilerStep*,GPU-0-CPU-1,1054.088000000018,3039.37000000001,0.0,0,0,3039.37000000001,0
heavy_13,PretrainedResNet18,cudaStreamSynchronize,GPU-0-CPU-1,192.32199999999602,192.32199999999602,0.0,0,0,192.32199999999602,0
heavy_13,PretrainedResNet18,resnet18_conv1,GPU-0-CPU-1,297.346000000005,631.3410000000008,0.0,0,0,631.3410000000008,0
heavy_13,PretrainedResNet18,cudaEventRecord,GPU-0-CPU-1,399.2900000000418,399.2900000000418,0.0,0,0,399.2900000000418,0
heavy_13,PretrainedResNet18,cudaStreamIsCapturing,GPU-0-CPU-1,88.89800000001742,88.89800000001742,0.0,0,0,88.89800000001742,0
heavy_13,PretrainedResNet18,cudaStreamGetPriority,GPU-0-CPU-1,74.69000000001915,74.69000000001915,0.0,0,0,74.69000000001915,0
heavy_13,PretrainedResNet18,cudaDeviceGetStreamPriorityRange,GPU-0-CPU-1,69.91699999999491,69.91699999999491,0.0,0,0,69.91699999999491,0
heavy_13,PretrainedResNet18,cudaLaunchKernel,GPU-0-CPU-1,3548.01999999995,3548.01999999995,0.0,0,0,3548.01999999995,0
heavy_13,PretrainedResNet18,"void cask__5x_cudnn::computeOffsetsKernel<false, false>(cask__5x_cudnn::ComputeOffsetsParams)",GPU-0-CPU-1,0.0,0.0,0.0,0,0,0.0,0
heavy_13,PretrainedResNet18,cudaPeekAtLastError,GPU-0-CPU-1,16.11399999999867,16.11399999999867,0.0,0,0,16.11399999999867,0
heavy_13,PretrainedResNet18,cudaMemsetAsync,GPU-0-CPU-1,8.170999999999822,8.170999999999822,0.0,0,0,8.170999999999822,0
heavy_13,PretrainedResNet18,_5x_cudnn_volta_scudnn_128x64_relu_medium_nn_v1,GPU-0-CPU-1,0.0,0.0,0.0,0,0,0.0,0
heavy_13,PretrainedResNet18,resnet18_bn1,GPU-0-CPU-1,249.2739999999926,559.3969999999977,0.0,0,0,559.3969999999977,0
heavy_13,PretrainedResNet18,resnet18_relu,GPU-0-CPU-1,164.22299999999586,270.0349999999976,0.0,0,0,270.0349999999976,0
heavy_13,PretrainedResNet18,resnet18_maxpool,GPU-0-CPU-1,165.75200000000223,303.4240000000027,0.0,0,0,303.4240000000027,0
heavy_13,PretrainedResNet18,resnet18_layer1_0_conv1,GPU-0-CPU-1,204.87199999999802,470.5389999999966,0.0,0,0,470.5389999999966,0
heavy_13,PretrainedResNet18,resnet18_layer1_0_bn1,GPU-0-CPU-1,201.1710000000071,492.62200000000166,0.0,0,0,492.62200000000166,0
heavy_13,PretrainedResNet18,"void cudnn::bn_fw_inf_1C11_kernel_NCHW<float, float, true, 1>(float, float, cudnnTensorStruct, float const*, cudnnTensorStruct, float*, cudnnTensorStruct, float const*, float const*, float const*, float const*, float)",GPU-0-CPU-1,0.0,0.0,0.0,0,0,0.0,0
heavy_13,PretrainedResNet18,resnet18_layer1_0_relu_1,GPU-0-CPU-1,218.25999999999658,668.2070000000017,0.0,0,0,668.2070000000017,0
heavy_13,PretrainedResNet18,resnet18_layer1_0_relu,GPU-0-CPU-1,246.2810000000136,449.9470000000051,0.0,0,0,449.9470000000051,0
heavy_13,PretrainedResNet18,resnet18_layer1_0_conv2,GPU-0-CPU-1,217.44099999999798,499.1690000000003,0.0,0,0,499.1690000000003,0
heavy_13,PretrainedResNet18,"void at::native::vectorized_elementwise_kernel<4, at::native::(anonymous namespace)::launch_clamp_scalar(at::TensorIteratorBase&, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::{lambda()#1}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}, at::detail::Array<char*, 2> >(int, at::native::(anonymous namespace)::launch_clamp_scalar(at::TensorIteratorBase&, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::{lambda()#1}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}, at::detail::Array<char*, 2>)",GPU-0-CPU-1,0.0,0.0,0.0,0,0,0.0,0
heavy_13,PretrainedResNet18,resnet18_layer1_0_bn2,GPU-0-CPU-1,210.64499999999998,482.72299999999996,0.0,0,0,482.72299999999996,0
heavy_13,PretrainedResNet18,"void at::native::(anonymous namespace)::max_pool_forward_nchw<float>(int, float const*, long, long, long, int, int, int, int, int, int, int, int, int, int, float*, long*)",GPU-0-CPU-1,0.0,0.0,0.0,0,0,0.0,0
heavy_13,PretrainedResNet18,add,GPU-0-CPU-1,131.44199999999682,225.03599999999506,0.0,0,0,225.03599999999506,0
heavy_13,PretrainedResNet18,resnet18_layer1_1_conv1,GPU-0-CPU-1,178.6170000000011,453.53300000000127,0.0,0,0,453.53300000000127,0
heavy_13,PretrainedResNet18,"void cudnn::winograd::generateWinogradTilesKernel<0, float, float>(cudnn::winograd::GenerateWinogradTilesParams<float, float>)",GPU-0-CPU-1,0.0,0.0,0.0,0,0,0.0,0
heavy_13,PretrainedResNet18,_5x_cudnn_volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,GPU-0-CPU-1,0.0,0.0,0.0,0,0,0.0,0
heavy_13,PretrainedResNet18,resnet18_layer1_1_bn1,GPU-0-CPU-1,196.50400000000263,457.0110000000004,0.0,0,0,457.0110000000004,0
heavy_13,PretrainedResNet18,resnet18_layer1_1_relu_1,GPU-0-CPU-1,236.45900000001348,682.1270000000086,0.0,0,0,682.1270000000086,0
heavy_13,PretrainedResNet18,resnet18_layer1_1_relu,GPU-0-CPU-1,257.528999999995,445.6679999999951,0.0,0,0,445.6679999999951,0
heavy_13,PretrainedResNet18,resnet18_layer1_1_conv2,GPU-0-CPU-1,212.77300000000105,506.9140000000016,0.0,0,0,506.9140000000016,0
heavy_13,PretrainedResNet18,resnet18_layer1_1_bn2,GPU-0-CPU-1,222.56000000000222,518.0979999999972,0.0,0,0,518.0979999999972,0
heavy_13,PretrainedResNet18,add_1,GPU-0-CPU-1,131.850000000004,227.7549999999983,0.0,0,0,227.7549999999983,0
heavy_13,PretrainedResNet18,resnet18_layer2_0_conv1,GPU-0-CPU-1,180.35100000000602,480.69600000000355,0.0,0,0,480.69600000000355,0
heavy_13,PretrainedResNet18,resnet18_layer2_0_bn1,GPU-0-CPU-1,202.38500000000568,478.8169999999991,0.0,0,0,478.8169999999991,0
heavy_13,PretrainedResNet18,resnet18_layer2_0_relu_1,GPU-0-CPU-1,236.2060000000065,718.3040000000065,0.0,0,0,718.3040000000065,0
heavy_13,PretrainedResNet18,resnet18_layer2_0_relu,GPU-0-CPU-1,268.0069999999978,482.09799999999996,0.0,0,0,482.09799999999996,0
heavy_13,PretrainedResNet18,"void at::native::vectorized_elementwise_kernel<4, at::native::CUDAFunctor_add<float>, at::detail::Array<char*, 3> >(int, at::native::CUDAFunctor_add<float>, at::detail::Array<char*, 3>)",GPU-0-CPU-1,0.0,0.0,0.0,0,0,0.0,0
heavy_13,PretrainedResNet18,resnet18_layer2_0_conv2,GPU-0-CPU-1,200.45099999999366,544.7520000000013,0.0,0,0,544.7520000000013,0
heavy_13,PretrainedResNet18,resnet18_layer2_0_bn2,GPU-0-CPU-1,204.2049999999972,479.962999999997,0.0,0,0,479.962999999997,0
heavy_13,PretrainedResNet18,resnet18_layer2_0_downsample_0,GPU-0-CPU-1,185.87200000000485,451.4260000000013,0.0,0,0,451.4260000000013,0
heavy_13,PretrainedResNet18,resnet18_layer2_0_downsample_1,GPU-0-CPU-1,213.0350000000035,474.5510000000022,0.0,0,0,474.5510000000022,0
heavy_13,PretrainedResNet18,add_2,GPU-0-CPU-1,199.64199999999528,295.05899999999565,0.0,0,0,295.05899999999565,0
heavy_13,PretrainedResNet18,resnet18_layer2_1_conv1,GPU-0-CPU-1,199.72999999999593,525.2579999999953,0.0,0,0,525.2579999999953,0
heavy_13,PretrainedResNet18,resnet18_layer2_1_bn1,GPU-0-CPU-1,194.5199999999959,458.98099999999704,0.0,0,0,458.98099999999704,0
heavy_13,PretrainedResNet18,resnet18_layer2_1_relu_1,GPU-0-CPU-1,218.83799999999974,645.2939999999971,0.0,0,0,645.2939999999971,0
heavy_13,PretrainedResNet18,resnet18_layer2_1_relu,GPU-0-CPU-1,235.60599999999522,426.4559999999974,0.0,0,0,426.4559999999974,0
heavy_13,PretrainedResNet18,resnet18_layer2_1_conv2,GPU-0-CPU-1,179.43299999999908,480.7049999999999,0.0,0,0,480.7049999999999,0
heavy_13,PretrainedResNet18,resnet18_layer2_1_bn2,GPU-0-CPU-1,213.6160000000009,478.59699999999975,0.0,0,0,478.59699999999975,0
heavy_13,PretrainedResNet18,_5x_cudnn_volta_scudnn_128x64_relu_xregs_large_nn_v1,GPU-0-CPU-1,0.0,0.0,0.0,0,0,0.0,0
heavy_13,PretrainedResNet18,add_3,GPU-0-CPU-1,143.80000000000018,237.96000000000004,0.0,0,0,237.96000000000004,0
heavy_13,PretrainedResNet18,resnet18_layer3_0_conv1,GPU-0-CPU-1,182.71600000000217,510.33799999999974,0.0,0,0,510.33799999999974,0
heavy_13,PretrainedResNet18,resnet18_layer3_0_bn1,GPU-0-CPU-1,191.77699999999822,448.1279999999988,0.0,0,0,448.1279999999988,0
heavy_13,PretrainedResNet18,"void cudnn::winograd_nonfused::winogradForwardData4x4<float, float>(cudnn::winograd_nonfused::WinogradDataParams<float, float>)",GPU-0-CPU-1,0.0,0.0,0.0,0,0,0.0,0
heavy_13,PretrainedResNet18,resnet18_layer3_0_relu_1,GPU-0-CPU-1,223.25999999999112,730.4889999999905,0.0,0,0,730.4889999999905,0
heavy_13,PretrainedResNet18,resnet18_layer3_0_relu,GPU-0-CPU-1,312.7850000000053,507.22899999999936,0.0,0,0,507.22899999999936,0
heavy_13,PretrainedResNet18,"void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<float, float>)",GPU-0-CPU-1,0.0,0.0,0.0,0,0,0.0,0
heavy_13,PretrainedResNet18,volta_sgemm_128x64_nn,GPU-0-CPU-1,0.0,0.0,0.0,0,0,0.0,0
heavy_13,PretrainedResNet18,resnet18_layer3_0_conv2,GPU-0-CPU-1,222.90099999999984,545.6450000000004,0.0,0,0,545.6450000000004,0
heavy_13,PretrainedResNet18,resnet18_layer3_0_bn2,GPU-0-CPU-1,281.41499999999724,598.3270000000011,0.0,0,0,598.3270000000011,0
heavy_13,PretrainedResNet18,"void cudnn::winograd_nonfused::winogradForwardOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<float, float>)",GPU-0-CPU-1,0.0,0.0,0.0,0,0,0.0,0
heavy_13,PretrainedResNet18,resnet18_layer3_0_downsample_0,GPU-0-CPU-1,220.41699999999946,505.6710000000003,0.0,0,0,505.6710000000003,0
heavy_13,PretrainedResNet18,_5x_cudnn_volta_scudnn_128x64_relu_interior_nn_v1,GPU-0-CPU-1,0.0,0.0,0.0,0,0,0.0,0
heavy_13,PretrainedResNet18,resnet18_layer3_0_downsample_1,GPU-0-CPU-1,216.07900000000882,485.350000000004,0.0,0,0,485.350000000004,0
heavy_13,PretrainedResNet18,add_4,GPU-0-CPU-1,150.15099999999438,265.9940000000006,0.0,0,0,265.9940000000006,0
heavy_13,PretrainedResNet18,resnet18_layer3_1_conv1,GPU-0-CPU-1,225.24900000000525,603.3480000000018,0.0,0,0,603.3480000000018,0
heavy_13,PretrainedResNet18,resnet18_layer3_1_bn1,GPU-0-CPU-1,213.37200000000485,485.5370000000021,0.0,0,0,485.5370000000021,0
heavy_13,PretrainedResNet18,resnet18_layer3_1_relu_1,GPU-0-CPU-1,290.04899999999725,1511.0559999999969,0.0,0,0,1511.0559999999969,0
heavy_13,PretrainedResNet18,resnet18_layer3_1_relu,GPU-0-CPU-1,993.0409999999993,1221.0069999999996,0.0,0,0,1221.0069999999996,0
heavy_13,PretrainedResNet18,resnet18_layer3_1_conv2,GPU-0-CPU-1,215.04499999999643,527.0610000000015,0.0,0,0,527.0610000000015,0
heavy_13,PretrainedResNet18,resnet18_layer3_1_bn2,GPU-0-CPU-1,203.79399999999623,479.4629999999979,0.0,0,0,479.4629999999979,0
heavy_13,PretrainedResNet18,add_5,GPU-0-CPU-1,188.99400000000423,302.88500000000204,0.0,0,0,302.88500000000204,0
heavy_13,PretrainedResNet18,"void cudnn::engines_precompiled::nchwToNhwcKernel<float, float, float, false, true, (cudnnKernelDataType_t)0>(cudnn::engines_precompiled::nchw2nhwc_params_t<float>, float const*, float*)",GPU-0-CPU-1,0.0,0.0,0.0,0,0,0.0,0
heavy_13,PretrainedResNet18,_5x_cudnn_volta_scudnn_128x32_sliced1x4_ldg4_relu_exp_medium_nhwc_tn_v1,GPU-0-CPU-1,0.0,0.0,0.0,0,0,0.0,0
heavy_13,PretrainedResNet18,"void cudnn::engines_precompiled::nhwcToNchwKernel<float, float, float, true, false, (cudnnKernelDataType_t)0>(cudnn::engines_precompiled::nhwc2nchw_params_t<float>, float const*, float*)",GPU-0-CPU-1,0.0,0.0,0.0,0,0,0.0,0
heavy_13,PretrainedResNet18,resnet18_layer4_0_conv1,GPU-0-CPU-1,847.105999999998,1276.3029999999999,0.0,0,0,1276.3029999999999,0
heavy_13,PretrainedResNet18,_5x_cudnn_volta_scudnn_128x128_relu_small_nn_v1,GPU-0-CPU-1,0.0,0.0,0.0,0,0,0.0,0
heavy_13,PretrainedResNet18,resnet18_layer4_0_bn1,GPU-0-CPU-1,274.42899999999645,601.136999999997,0.0,0,0,601.136999999997,0
heavy_13,PretrainedResNet18,resnet18_layer4_0_relu_1,GPU-0-CPU-1,396.7599999999966,1287.627999999997,0.0,0,0,1287.627999999997,0
heavy_13,PretrainedResNet18,resnet18_layer4_0_relu,GPU-0-CPU-1,588.9659999999985,890.8680000000004,0.0,0,0,890.8680000000004,0
heavy_13,PretrainedResNet18,resnet18_layer4_0_conv2,GPU-0-CPU-1,339.32499999999527,731.6769999999979,0.0,0,0,731.6769999999979,0
heavy_13,PretrainedResNet18,resnet18_layer4_0_bn2,GPU-0-CPU-1,362.3070000000007,711.8050000000021,0.0,0,0,711.8050000000021,0
heavy_13,PretrainedResNet18,volta_sgemm_64x64_nn,GPU-0-CPU-1,0.0,0.0,0.0,0,0,0.0,0
heavy_13,PretrainedResNet18,resnet18_layer4_0_downsample_0,GPU-0-CPU-1,293.62300000000323,613.8000000000011,0.0,0,0,613.8000000000011,0
heavy_13,PretrainedResNet18,resnet18_layer4_0_downsample_1,GPU-0-CPU-1,807.2529999999933,1125.4459999999963,0.0,0,0,1125.4459999999963,0
heavy_13,PretrainedResNet18,add_6,GPU-0-CPU-1,199.94099999999526,330.0169999999962,0.0,0,0,330.0169999999962,0
heavy_13,PretrainedResNet18,resnet18_layer4_1_conv1,GPU-0-CPU-1,244.64300000001458,609.4990000000071,0.0,0,0,609.4990000000071,0
heavy_13,PretrainedResNet18,resnet18_layer4_1_bn1,GPU-0-CPU-1,206.30599999999322,494.03900000000067,0.0,0,0,494.03900000000067,0
heavy_13,PretrainedResNet18,resnet18_layer4_1_relu_1,GPU-0-CPU-1,234.62799999998606,664.677999999989,0.0,0,0,664.677999999989,0
heavy_13,PretrainedResNet18,resnet18_layer4_1_relu,GPU-0-CPU-1,239.81099999999788,430.0500000000029,0.0,0,0,430.0500000000029,0
heavy_13,PretrainedResNet18,resnet18_layer4_1_conv2,GPU-0-CPU-1,212.29200000000492,623.9150000000081,0.0,0,0,623.9150000000081,0
heavy_13,PretrainedResNet18,resnet18_layer4_1_bn2,GPU-0-CPU-1,203.12900000000445,478.5529999999999,0.0,0,0,478.5529999999999,0
heavy_13,PretrainedResNet18,add_7,GPU-0-CPU-1,127.3650000000016,221.31700000000274,0.0,0,0,221.31700000000274,0
heavy_13,PretrainedResNet18,resnet18_avgpool,GPU-0-CPU-1,184.11999999999534,318.3060000000005,0.0,0,0,318.3060000000005,0
heavy_13,PretrainedResNet18,flatten,GPU-0-CPU-1,107.5260000000053,142.20100000000093,0.0,0,0,142.20100000000093,0
heavy_13,PretrainedResNet18,resnet18_fc,GPU-0-CPU-1,190.28499999999258,417.2909999999938,0.0,0,0,417.2909999999938,0
heavy_13,PretrainedResNet18,cudaDeviceSynchronize,GPU-0-CPU-1,6735.541000000005,6735.541000000005,0.0,0,0,6735.541000000005,0
heavy_13,PretrainedResNet18,"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, 4> >(at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, 4>)",GPU-0-CPU-1,0.0,0.0,0.0,0,0,0.0,0
heavy_13,PretrainedResNet18,"void gemmSN_TN_kernel<float, 128, 16, 2, 4, 10, 11, false, cublasGemvTensorStridedBatched<float const>, cublasGemvTensorStridedBatched<float const>, cublasGemvTensorStridedBatched<float> >(cublasGemmSmallNParams<cublasGemvTensorStridedBatched<float const>, cublasGemvTensorStridedBatched<float const>, cublasGemvTensorStridedBatched<float>, float>)",GPU-0-CPU-1,0.0,0.0,0.0,0,0,0.0,0
heavy_13,PretrainedResNet18,forward_pass,CPU-0,64642.02900000286,2922528.432,0.0,-740332320,0,2922528.432,-740332320
heavy_13,PretrainedResNet18,resnet18_conv1,CPU-0,647.616000000191,148618.53300000005,0.0,0,0,148618.53300000005,0
heavy_13,PretrainedResNet18,resnet18_bn1,CPU-0,670.5950000001103,45137.59899999991,0.0,0,0,45137.59899999991,0
heavy_13,PretrainedResNet18,[memory],CPU-0,0.0,0.0,0.0,-473662240,0,0.0,-473662240
heavy_13,PretrainedResNet18,resnet18_relu,CPU-0,451.43600000001607,8632.121,0.0,0,0,8632.121,0
heavy_13,PretrainedResNet18,resnet18_maxpool,CPU-0,590.8270000002813,271703.3790000001,0.0,0,0,271703.3790000001,0
heavy_13,PretrainedResNet18,resnet18_layer1_0_conv1,CPU-0,605.4519999997574,95752.21799999994,0.0,0,0,95752.21799999994,0
heavy_13,PretrainedResNet18,ProfilerStep*,CPU-0,38140.38000000123,908243.9810000003,0.0,-266670080,0,908243.9810000003,-266670080
heavy_13,PretrainedResNet18,resnet18_layer1_0_bn1,CPU-0,454.6940000000177,3637.807000000088,0.0,0,0,3637.807000000088,0
heavy_13,PretrainedResNet18,resnet18_layer1_0_relu_1,CPU-0,302.9590000000899,3367.8880000001227,0.0,0,0,3367.8880000001227,0
heavy_13,PretrainedResNet18,resnet18_layer1_0_relu,CPU-0,496.1620000001567,3064.929000000033,0.0,0,0,3064.929000000033,0
heavy_13,PretrainedResNet18,resnet18_layer1_0_conv2,CPU-0,388.717000000237,90919.82500000013,0.0,0,0,90919.82500000013,0
heavy_13,PretrainedResNet18,resnet18_layer1_0_bn2,CPU-0,375.3759999999602,3234.271000000066,0.0,0,0,3234.271000000066,0
heavy_13,PretrainedResNet18,add,CPU-0,280.18600000004517,4237.784000000189,0.0,0,0,4237.784000000189,0
heavy_13,PretrainedResNet18,resnet18_layer1_1_conv1,CPU-0,438.14000000001397,93314.62899999996,0.0,0,0,93314.62899999996,0
heavy_13,PretrainedResNet18,resnet18_layer1_1_bn1,CPU-0,410.72999999980675,3314.79099999991,0.0,0,0,3314.79099999991,0
heavy_13,PretrainedResNet18,resnet18_layer1_1_relu_1,CPU-0,307.80999999993946,3282.848999999871,0.0,0,0,3282.848999999871,0
heavy_13,PretrainedResNet18,resnet18_layer1_1_relu,CPU-0,514.9740000000456,2975.0389999999315,0.0,0,0,2975.0389999999315,0
heavy_13,PretrainedResNet18,resnet18_layer1_1_conv2,CPU-0,410.21400000015274,89712.68200000003,0.0,0,0,89712.68200000003,0
heavy_13,PretrainedResNet18,resnet18_layer1_1_bn2,CPU-0,409.7009999999427,3356.4839999999967,0.0,0,0,3356.4839999999967,0
heavy_13,PretrainedResNet18,add_1,CPU-0,273.1290000003064,4310.501000000164,0.0,0,0,4310.501000000164,0
heavy_13,PretrainedResNet18,resnet18_layer2_0_conv1,CPU-0,404.3960000000079,54348.54700000008,0.0,0,0,54348.54700000008,0
heavy_13,PretrainedResNet18,resnet18_layer2_0_bn1,CPU-0,399.75599999987753,2536.543000000005,0.0,0,0,2536.543000000005,0
heavy_13,PretrainedResNet18,resnet18_layer2_0_relu_1,CPU-0,319.66800000017975,2991.3950000002515,0.0,0,0,2991.3950000002515,0
heavy_13,PretrainedResNet18,resnet18_layer2_0_relu,CPU-0,1419.9650000002584,2671.7270000000717,0.0,0,0,2671.7270000000717,0
heavy_13,PretrainedResNet18,resnet18_layer2_0_conv2,CPU-0,405.0450000001583,89747.32500000007,0.0,0,0,89747.32500000007,0
heavy_13,PretrainedResNet18,resnet18_layer2_0_bn2,CPU-0,392.3410000001895,2144.331000000064,0.0,0,0,2144.331000000064,0
heavy_13,PretrainedResNet18,resnet18_layer2_0_downsample_0,CPU-0,373.48800000018673,12268.504000000015,0.0,0,0,12268.504000000015,0
heavy_13,PretrainedResNet18,resnet18_layer2_0_downsample_1,CPU-0,319.42699999996694,1813.2290000001667,0.0,0,0,1813.2290000001667,0
heavy_13,PretrainedResNet18,add_2,CPU-0,262.7799999999115,1967.9129999999423,0.0,0,0,1967.9129999999423,0
heavy_13,PretrainedResNet18,resnet18_layer2_1_conv1,CPU-0,473.86499999969965,90965.28999999992,0.0,0,0,90965.28999999992,0
heavy_13,PretrainedResNet18,resnet18_layer2_1_bn1,CPU-0,420.8479999998817,2093.902999999933,0.0,0,0,2093.902999999933,0
heavy_13,PretrainedResNet18,resnet18_layer2_1_relu_1,CPU-0,339.8799999996554,2224.7029999999213,0.0,0,0,2224.7029999999213,0
heavy_13,PretrainedResNet18,resnet18_layer2_1_relu,CPU-0,518.232000000251,1884.823000000266,0.0,0,0,1884.823000000266,0
heavy_13,PretrainedResNet18,resnet18_layer2_1_conv2,CPU-0,441.26600000000326,98595.37400000024,0.0,0,0,98595.37400000024,0
heavy_13,PretrainedResNet18,resnet18_layer2_1_bn2,CPU-0,491.79799999971874,2748.43899999978,0.0,0,0,2748.43899999978,0
heavy_13,PretrainedResNet18,add_3,CPU-0,320.74600000004284,2625.284999999916,0.0,0,0,2625.284999999916,0
heavy_13,PretrainedResNet18,resnet18_layer3_0_conv1,CPU-0,394.6710000002058,57022.376000000106,0.0,0,0,57022.376000000106,0
heavy_13,PretrainedResNet18,resnet18_layer3_0_bn1,CPU-0,350.6850000001723,1407.9320000002044,0.0,0,0,1407.9320000002044,0
heavy_13,PretrainedResNet18,resnet18_layer3_0_relu_1,CPU-0,270.5450000001001,1394.7359999998007,0.0,0,0,1394.7359999998007,0
heavy_13,PretrainedResNet18,resnet18_layer3_0_relu,CPU-0,402.01399999973364,1124.1909999997006,0.0,0,0,1124.1909999997006,0
heavy_13,PretrainedResNet18,resnet18_layer3_0_conv2,CPU-0,394.11100000014994,93294.26700000011,0.0,0,0,93294.26700000011,0
heavy_13,PretrainedResNet18,resnet18_layer3_0_bn2,CPU-0,359.3650000001653,1375.579999999958,0.0,0,0,1375.579999999958,0
heavy_13,PretrainedResNet18,resnet18_layer3_0_downsample_0,CPU-0,306.1099999999278,8927.582000000053,0.0,0,0,8927.582000000053,0
heavy_13,PretrainedResNet18,resnet18_layer3_0_downsample_1,CPU-0,306.62599999981467,1094.757999999856,0.0,0,0,1094.757999999856,0
heavy_13,PretrainedResNet18,add_4,CPU-0,227.71599999978207,1181.3889999996754,0.0,0,0,1181.3889999996754,0
heavy_13,PretrainedResNet18,resnet18_layer3_1_conv1,CPU-0,369.1619999996037,93207.31499999983,0.0,0,0,93207.31499999983,0
heavy_13,PretrainedResNet18,resnet18_layer3_1_bn1,CPU-0,367.74500000005355,1272.3110000001616,0.0,0,0,1272.3110000001616,0
heavy_13,PretrainedResNet18,resnet18_layer3_1_relu_1,CPU-0,285.12299999961397,1300.4649999996182,0.0,0,0,1300.4649999996182,0
heavy_13,PretrainedResNet18,resnet18_layer3_1_relu,CPU-0,407.1129999998957,1015.3420000000042,0.0,0,0,1015.3420000000042,0
heavy_13,PretrainedResNet18,resnet18_layer3_1_conv2,CPU-0,310.7190000002156,89649.2260000002,0.0,0,0,89649.2260000002,0
